Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification
BANDIT;banditas;5044267;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;ZUELIKA;TYEDYE;TURQUO;;;;;;;TU;1;9005044267014    ;;64.99;64.99;1;20;20230117;20230224
BANDIT;banditas;5044270;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;ZUELIKA;UNI;CREME;;;;;;;TU;1;9005044270014    ;;49.99;49.99;1;20;20230117;20230224
BANDIT;banditas;5044268;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;ZUELIKA;UNI;ECRU;;;;;;;TU;1;9005044268011    ;;49.99;49.99;1;20;20230117;20230225
BE COO;be coll fashion design;5043965;1;;2;FEMME;1;PETITS HAUTS FEMME;6;DEBARDEUR;E23;2314;;BLANC;;;;;;;TU;2;9005043965010    ;;12.99;12.99;1;20;20230106;20230224
BE COO;be coll fashion design;5043968;1;;2;FEMME;1;PETITS HAUTS FEMME;6;DEBARDEUR;E23;2314;;CAMEL;;;;;;;TU;2;9005043968011    ;;12.99;12.99;1;20;20230106;20230218
BE COO;be coll fashion design;5043966;1;;2;FEMME;1;PETITS HAUTS FEMME;6;DEBARDEUR;E23;2314;;ELECTR;;;;;;;TU;2;9005043966017    ;;12.99;12.99;1;20;20230106;20230210
BE COO;be coll fashion design;5043967;1;;2;FEMME;1;PETITS HAUTS FEMME;6;DEBARDEUR;E23;2314;;ORANGE;;;;;;;TU;2;9005043967014    ;;12.99;12.99;1;20;20230106;20230224
BEAUTI;beautiful encounter s.l;5041918;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;21550;SATINÉ;DORÉ;;;;;;;TU;1;9005041918018    ;;34.99;34.99;1;20;20221025;20230227
BEAUTI;beautiful encounter s.l;5041921;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;21550;SATINÉ;NOIR;;;;;;;TU;1;9005041921018    ;;34.99;34.99;1;20;20221025;20230225
BEAUTI;beautiful encounter s.l;5043984;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;22709;RAYE;NOIR;;;;;;;TU;1;9005043984011    ;;29.99;29.99;1;20;20230106;20230220
BEAUTI;beautiful encounter s.l;5043991;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;72073;BASIC;BLANC;;;;;;;TU;2;9005043991019    ;;26.99;26.99;1;20;20230106;20230222
BEAUTI;beautiful encounter s.l;5043990;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;7659;BOUTON;BLANC;;;;;;;TU;1;9005043990012    ;;29.99;29.99;1;20;20230106;20230222
BLEND;blend dk company vejle as;5045531;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20504706;GOOD;ECRU;;;;;;;S;1;9005045531022    ;;29.99;29.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045531;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20504706;GOOD;ECRU;;;;;;;M;1;9005045531039    ;;29.99;29.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045531;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20504706;GOOD;ECRU;;;;;;;L;1;9005045531046    ;;29.99;29.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045531;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20504706;GOOD;ECRU;;;;;;;XL;1;9005045531053    ;;29.99;29.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045531;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20504706;GOOD;ECRU;;;;;;;2XL;1;9005045531060    ;;29.99;29.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045531;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20504706;GOOD;ECRU;;;;;;;3XL;0;9005045531077    ;;29.99;29.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045531;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20504706;GOOD;ECRU;;;;;;;4XL;0;9005045531084    ;;29.99;29.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045531;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20504706;GOOD;ECRU;;;;;;;5XL;0;9005045531091    ;;29.99;29.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045530;1;;9;ACCESSOIRES;3;DIVERS;7;CASQUETTE;E23;20504732;CF;VERT;;;;;;;TU;1;9005045530018    ;;24.99;24.99;1;20;20230222;20230223
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;2XS;0;9005040569013    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;XS;0;9005040569020    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;S;0;9005040569037    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;M;0;9005040569044    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;L;0;9005040569051    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;XL;1;9005040569068    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;XXL;0;9005040569075    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;3XL;0;9005040569082    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040569;1;;1;HOMME;4;PANTALONS HOMME;8;JOGGING HOMME;H22;20714201;;BEIGE;;;;;;;4XL;0;9005040569099    ;;36.99;36.99;1;20;20220912;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;2XS;0;9005040607012    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;XS;0;9005040607029    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;S;1;9005040607036    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;M;1;9005040607043    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;L;0;9005040607050    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;XL;1;9005040607067    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;XXL;0;9005040607074    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;3XL;0;9005040607081    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5040607;1;;1;HOMME;4;PANTALONS HOMME;2;PANTALONS  HOMME;H22;20714232;;CAMEL;;;;;;;4XL;0;9005040607098    ;;49.99;49.99;1;20;20220914;20230206
BLEND;blend dk company vejle as;5045518;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;GRIS;;;;;;;S;1;9005045518023    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045518;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;GRIS;;;;;;;M;1;9005045518030    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045518;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;GRIS;;;;;;;L;1;9005045518047    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045518;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;GRIS;;;;;;;XL;1;9005045518054    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045518;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;GRIS;;;;;;;2XL;0;9005045518061    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045518;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;GRIS;;;;;;;3XL;0;9005045518078    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045518;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;GRIS;;;;;;;4XL;0;9005045518085    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045518;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;GRIS;;;;;;;5XL;0;9005045518092    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045516;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;MARINE;;;;;;;S;0;9005045516029    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045516;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;MARINE;;;;;;;M;0;9005045516036    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045516;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;MARINE;;;;;;;L;1;9005045516043    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045516;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;MARINE;;;;;;;XL;0;9005045516050    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045516;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;MARINE;;;;;;;2XL;0;9005045516067    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045516;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;MARINE;;;;;;;3XL;0;9005045516074    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045516;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;MARINE;;;;;;;4XL;0;9005045516081    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045516;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715318;PALMIE;MARINE;;;;;;;5XL;0;9005045516098    ;;17.99;17.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045527;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715344;MOUETT;ECRU;;;;;;;S;1;9005045527025    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045527;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715344;MOUETT;ECRU;;;;;;;M;1;9005045527032    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045527;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715344;MOUETT;ECRU;;;;;;;L;2;9005045527049    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045527;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715344;MOUETT;ECRU;;;;;;;XL;1;9005045527056    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045527;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715344;MOUETT;ECRU;;;;;;;2XL;2;9005045527063    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045527;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715344;MOUETT;ECRU;;;;;;;3XL;0;9005045527070    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045527;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715344;MOUETT;ECRU;;;;;;;4XL;0;9005045527087    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045527;1;;1;HOMME;1;POLOS - T.SHIRTS HOMME;2;T-SHIRTS MC HOMME;E23;20715344;MOUETT;ECRU;;;;;;;5XL;0;9005045527094    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;2XS;0;9005045526011    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;XS;0;9005045526028    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;S;0;9005045526035    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;M;1;9005045526042    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;L;0;9005045526059    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;XL;0;9005045526066    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;XXL;0;9005045526073    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;3XL;0;9005045526080    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045526;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;AMANDE;;;;;;;4XL;0;9005045526097    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;2XS;0;9005045524017    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;XS;0;9005045524024    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;S;0;9005045524031    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;M;1;9005045524048    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;L;0;9005045524055    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;XL;0;9005045524062    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;XXL;0;9005045524079    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;3XL;0;9005045524086    ;;19.99;19.99;1;20;20230222;20230222
BLEND;blend dk company vejle as;5045524;1;;1;HOMME;4;PANTALONS HOMME;5;SHORTS HOMME;E23;20715481;;BLEU;;;;;;;4XL;0;9005045524093    ;;19.99;19.99;1;20;20230222;20230222
C.SHIN;c.shining;5044248;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;AG1759;;MARRON;;;;;;;TU;1;9005044248013    ;;99.99;99.99;1;20;20230117;20230227
CARLA;CARLA GIANNINI;5045338;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;12247;ETOILE;NOIR;;;;;;;TU;1;9005045338010    ;;39.99;39.99;1;20;20230215;20230225
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;XS;0;9005038959017    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;XS-S;0;9005038959024    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;S;0;9005038959031    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;S-M;1;9005038959048    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;M;0;9005038959055    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;M-L;0;9005038959062    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;L;0;9005038959079    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;L-XL;0;9005038959086    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;XL;0;9005038959093    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;XL2X;0;9005038959109    ;;49.99;49.99;1;20;20220804;20230203
CARLAE;carla et co;5038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;2XL;0;9005038959116    ;;49.99;49.99;1;20;20220804;20230203
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;XS;0;9005044297011    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;XS-S;0;9005044297028    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;S;0;9005044297035    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;S-M;1;9005044297042    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;M;0;9005044297059    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;M-L;0;9005044297066    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;L;0;9005044297073    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;L-XL;1;9005044297080    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;XL;0;9005044297097    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;XL2X;0;9005044297103    ;;54.99;54.99;1;20;20230117;20230217
CHANTA;chantal b;5044297;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;E23;OKINAWA;ETOILE;ECRU;;;;;;;2XL;0;9005044297110    ;;54.99;54.99;1;20;20230117;20230217
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XXXS;0;9005044286022    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XXS;0;9005044286039    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XXS/;0;9005044286046    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XS;0;9005044286053    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XS/S;0;9005044286060    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;S;1;9005044286077    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;S/M;0;9005044286084    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;M;1;9005044286091    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;M/L;0;9005044286107    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;L;1;9005044286114    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;L/XL;0;9005044286121    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XL;0;9005044286138    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XXL;0;9005044286145    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XXL/;0;9005044286152    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044286;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;3D939;CARGO;KAKI;;;;;;;XXXL;0;9005044286169    ;;39.99;39.99;1;20;20230117;20230225
CHEZ F;CHEZ FOLIES;5044287;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;6D230;CARGO;ECRU;;;;;;;XXXS;0;9005044287029    ;;39.99;39.99;1;20;20230117;20230215
