Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification
BANDIT;banditas;5042266;1;;2;FEMME;0;PIECES A MANCHES FEMME;7;MANTEAUX FEMME;H22;MELISSA;;ANTHRA;;;;;;;TU;3;9,00504E+12;;94.99;94.99;1;20;20221029;20221226
BANDIT;banditas;5042267;1;;2;FEMME;0;PIECES A MANCHES FEMME;7;MANTEAUX FEMME;H22;MELISSA;;ROSE;;;;;;;TU;3;9,00504E+12;;94.99;94.99;1;20;20221029;20221226
BANDIT;banditas;5040484;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;MIMOLO;;CAMEL;;;;;;;TU;1;9,00504E+12;;44.99;44.99;1;20;20220909;20221226
BANDIT;banditas;5040485;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;MIMOLO;;KAKI;;;;;;;TU;2;9,00504E+12;;44.99;44.99;1;20;20220909;20221226
BANDIT;banditas;5040486;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;MIMOLO;;NOIR;;;;;;;TU;3;9,00504E+12;;44.99;44.99;1;20;20220909;20221226
BANDIT;banditas;5041350;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;MIZAR;ÉCRITU;BLANOI;;;;;;;TU;1;9,00504E+12;;49.99;49.99;1;20;20221001;20221226
BANDIT;banditas;5042926;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;MIZAR;ÉCRITU;GRISBL;;;;;;;TU;2;9,00504E+12;;49.99;49.99;1;20;20221122;20221226
BANDIT;banditas;5041349;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;MIZAR;ÉCRITU;NOIDOR;;;;;;;TU;2;9,00504E+12;;49.99;49.99;1;20;20221001;20221226
BANDIT;banditas;5040468;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;H22;MY0503;LEOPAR;NOIR;;;;;;;XS;0;9,00504E+12;;79.99;79.99;1;20;20220909;20221226
BANDIT;banditas;5040468;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;H22;MY0503;LEOPAR;NOIR;;;;;;;S;1;9,00504E+12;;79.99;79.99;1;20;20220909;20221226
BANDIT;banditas;5040468;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;H22;MY0503;LEOPAR;NOIR;;;;;;;M;1;9,00504E+12;;79.99;79.99;1;20;20220909;20221226
BANDIT;banditas;5040468;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;H22;MY0503;LEOPAR;NOIR;;;;;;;L;0;9,00504E+12;;79.99;79.99;1;20;20220909;20221226
BANDIT;banditas;5040468;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;H22;MY0503;LEOPAR;NOIR;;;;;;;XL;0;9,00504E+12;;79.99;79.99;1;20;20220909;20221226
BANDIT;banditas;5040468;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;H22;MY0503;LEOPAR;NOIR;;;;;;;XXL;0;9,00504E+12;;79.99;79.99;1;20;20220909;20221226
BANDIT;banditas;5041319;1;;2;FEMME;1;PETITS HAUTS FEMME;3;BLOUSE;H22;NINFEA;;NOIR;;;;;;;TU;2;9,00504E+12;;39.99;39.99;1;20;20220929;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XXXS;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XXS;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XXS/;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XS;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XS/S;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;S;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;S/M;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;M;1;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;M/L;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;L;1;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;L/XL;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XL;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XXL;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XXL/;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041792;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;KAKI;;;;;;;XXXL;0;9,00504E+12;;49.99;49.99;1;20;20221018;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XXXS;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XXS;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XXS/;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XS;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XS/S;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;S;1;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;S/M;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;M;1;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;M/L;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;L;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;L/XL;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XL;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XXL;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XXL/;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041325;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;OLIVO;;NOIR;;;;;;;XXXL;0;9,00504E+12;;49.99;49.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;XS;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;XS-S;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;S;1;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;S-M;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;M;1;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;M-L;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;L;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;L-XL;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;XL;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;XL2X;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5041322;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;PAULONIA;;NOIR;;;;;;;2XL;0;9,00504E+12;;64.99;64.99;1;20;20220929;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XXXS;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XXS;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XXS/;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XS;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XS/S;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;S;1;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;S/M;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;M;1;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;M/L;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;L;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;L/XL;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XL;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XXL;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XXL/;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5040903;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;QUARZO;;NOIR;;;;;;;XXXL;0;9,00504E+12;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;5041791;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;RITA;ECRITU;NOIR B;;;;;;;TU;2;9,00504E+12;;84.99;84.99;1;20;20221017;20221226
BANDIT;banditas;5041790;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;RITA;ECRITU;NOIVIO;;;;;;;TU;3;9,00504E+12;;84.99;84.99;1;20;20221017;20221226
BANDIT;banditas;5040479;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;RITA;UNI;VERTA;;;;;;;TU;1;9,00504E+12;;79.99;79.99;1;20;20220909;20221226
BANDIT;banditas;5040492;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;CAMEL;;;;;;;XS;0;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040492;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;CAMEL;;;;;;;S;1;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040492;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;CAMEL;;;;;;;M;1;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040492;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;CAMEL;;;;;;;L;1;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040492;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;CAMEL;;;;;;;XL;0;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040492;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;CAMEL;;;;;;;XXL;0;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040491;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;NOIR;;;;;;;XS;0;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040491;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;NOIR;;;;;;;S;1;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040491;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;NOIR;;;;;;;M;1;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040491;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;NOIR;;;;;;;L;1;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040491;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;NOIR;;;;;;;XL;0;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5040491;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SALLY;;NOIR;;;;;;;XXL;0;9,00504E+12;;74.99;74.99;1;20;20220909;20221226
BANDIT;banditas;5043740;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;SAMOA;;BLANC;;;;;;;TU;1;9,00504E+12;;54.99;54.99;1;20;20221216;20221226
BANDIT;banditas;5042394;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;SAPONARI;NOIR;BLANC;;;;;;;TU;1;9,00504E+12;;44.99;44.99;1;20;20221112;20221226
BANDIT;banditas;5040482;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;SARAH;;BEIGE;;;;;;;TU;1;9,00504E+12;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;5042570;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;SERAFINO;ÉCRITU;ROUGE;;;;;;;TU;2;9,00504E+12;;49.99;49.99;1;20;20221116;20221226
BANDIT;banditas;5042568;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;SERAFINO;ÉCRITU;VIOLET;;;;;;;TU;2;9,00504E+12;;49.99;49.99;1;20;20221116;20221226
BANDIT;banditas;5040916;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SOLEIL;SM;BEIGE;;;;;;;0;0;9,00504E+12;;54.99;54.99;1;20;20220922;20221226
BANDIT;banditas;5040916;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SOLEIL;SM;BEIGE;;;;;;;1;1;9,00504E+12;;54.99;54.99;1;20;20220922;20221226
BANDIT;banditas;5040916;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SOLEIL;SM;BEIGE;;;;;;;2;1;9,00504E+12;;54.99;54.99;1;20;20220922;20221226
BANDIT;banditas;5040916;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SOLEIL;SM;BEIGE;;;;;;;3;0;9,00504E+12;;54.99;54.99;1;20;20220922;20221226
BANDIT;banditas;5040916;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SOLEIL;SM;BEIGE;;;;;;;4;0;9,00504E+12;;54.99;54.99;1;20;20220922;20221226
BANDIT;banditas;5040916;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;SOLEIL;SM;BEIGE;;;;;;;5;0;9,00504E+12;;54.99;54.99;1;20;20220922;20221226
BANDIT;banditas;5042567;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;SURI;UNI;ECRU;;;;;;;TU;1;9,00504E+12;;54.99;54.99;1;20;20221116;20221226
BANDIT;banditas;5042566;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;SURI;UNI;NOIR;;;;;;;TU;2;9,00504E+12;;54.99;54.99;1;20;20221116;20221226
BANDIT;banditas;5042323;1;;2;FEMME;1;PETITS HAUTS FEMME;1;T-SHIRT ML FEMME;H22;SYLTE;VISAGE;GRIS;;;;;;;TU;1;9,00504E+12;;34.99;34.99;1;20;20221105;20221226
BANDIT;banditas;5042573;1;;2;FEMME;1;PETITS HAUTS FEMME;1;T-SHIRT ML FEMME;H22;URSINA;RAYER;NOIR;;;;;;;TU;1;9,00504E+12;;29.99;29.99;1;20;20221116;20221226
BANDIT;banditas;5042268;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;VERBASCO;THAI;VERT;;;;;;;0;0;9,00504E+12;;69.99;69.99;1;20;20221029;20221226
BANDIT;banditas;5042268;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;VERBASCO;THAI;VERT;;;;;;;1;1;9,00504E+12;;69.99;69.99;1;20;20221029;20221226
BANDIT;banditas;5042268;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;VERBASCO;THAI;VERT;;;;;;;2;1;9,00504E+12;;69.99;69.99;1;20;20221029;20221226
BANDIT;banditas;5042268;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;VERBASCO;THAI;VERT;;;;;;;3;0;9,00504E+12;;69.99;69.99;1;20;20221029;20221226
BANDIT;banditas;5042268;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;VERBASCO;THAI;VERT;;;;;;;4;0;9,00504E+12;;69.99;69.99;1;20;20221029;20221226
BANDIT;banditas;5042268;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;VERBASCO;THAI;VERT;;;;;;;5;0;9,00504E+12;;69.99;69.99;1;20;20221029;20221226
BANDIT;banditas;5042325;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;VERBENA;ANIMAL;NOIR;;;;;;;TU;1;9,00504E+12;;64.99;64.99;1;20;20221105;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XXXS;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XXS;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XXS/;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XS;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XS/S;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;S;1;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;S/M;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;M;1;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;M/L;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;L;1;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;L/XL;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XL;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XXL;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XXL/;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041425;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;MARINE;;;;;;;XXXL;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041427;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;NOIR;;;;;;;XXXS;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041427;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;NOIR;;;;;;;XXS;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041427;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;NOIR;;;;;;;XXS/;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041427;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;NOIR;;;;;;;XS;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
BANDIT;banditas;5041427;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;VISCARIA;VELOUR;NOIR;;;;;;;XS/S;0;9,00504E+12;;49.99;49.99;1;20;20221011;20221226
